Sample_ID,Mean 01,Mean 02,Mean 03,Mean 04,Mean 05,Mean 06,Mean 07,Mean 08,Mean 09,Mean 10,Mean 11,Mean 12,Mean 13,Mean 14,Mean 15,Mean 16,Mean 17,Mean 18,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18,Group Label
60b_40p_c2_b5_c,10.22838,12.92584,15.04794,17.70755,20.67461,21.02483,25.81789,29.23133,33.08556,34.20704,35.12546,49.0494,66.90244,67.30589,67.53498,64.46192,63.95628,59.97878,2.11686,3.659295,4.622653,5.769195,6.472869,6.366268,6.740736,7.420443,7.325449,7.132778,7.225797,8.138702,7.447798,7.415667,7.488964,6.761926,6.819921,6.418386,60
60b_40p_c2_b5_d,11.04239,14.2792,16.76787,19.80478,22.60958,22.8047,27.39735,30.83514,34.5846,35.66984,36.57545,50.61952,67.89922,68.24824,68.42293,65.10316,64.56419,60.35706,2.446106,4.290625,5.457205,6.797785,7.374136,7.142587,7.188113,7.798794,7.608257,7.372033,7.439129,8.241433,7.478155,7.459633,7.52754,6.644347,6.652699,5.982304,60
70b_30p_c2_b5_a,10.18551,13.07294,15.39987,18.36957,21.17154,21.28349,25.38502,28.53695,31.88531,32.82828,33.6262,47.32665,65.68828,66.13462,66.3726,63.41534,62.91525,58.96783,1.968071,3.262681,4.100848,5.13916,5.973223,5.916336,6.446822,7.119461,6.965512,6.753397,6.827297,7.736005,6.606575,6.512771,6.543581,5.894793,5.967886,5.68188,70
70b_30p_c2_b5_b,9.470383,11.73956,13.67988,16.21106,18.82242,18.98081,22.92693,25.89414,29.25046,30.28534,31.05604,44.20759,63.48769,64.09859,64.51833,61.97478,61.50727,57.85053,2.045383,3.595269,4.603951,5.854666,6.932027,6.90168,7.685657,8.604504,8.592603,8.34197,8.442188,10.01384,8.098036,7.823186,7.654794,6.725691,6.762972,6.291144,70
70b_30p_c2_b5_c,9.314958,11.32257,13.07406,15.33298,17.60564,17.76563,21.60008,24.33377,27.73561,28.83153,29.59203,42.57477,62.63623,63.34878,63.90617,61.67252,61.28899,58.00891,2.21866,3.881145,4.947008,6.271664,7.365241,7.331502,8.207232,9.2015,9.177432,8.86427,8.965075,10.66544,8.25016,7.891814,7.651301,6.61048,6.638636,6.17553,70
70b_30p_c2_b5_d,10.60902,13.95019,16.53334,19.77702,22.65703,22.73402,26.98713,30.3002,33.72236,34.68323,35.56148,49.65975,67.07199,67.40592,67.56007,64.45081,63.97095,60.0414,2.008134,3.439718,4.331509,5.404935,6.241168,6.181814,6.670816,7.24285,7.025081,6.82101,6.891165,7.526597,6.486123,6.431994,6.491045,5.884741,5.947898,5.654898,70
80b_20p_c2_b5_a,8.982076,10.72816,12.31675,14.36213,16.91381,17.3162,22.17265,25.4506,29.50802,31.00036,31.94161,45.25225,64.80515,65.47227,65.98579,63.2942,62.79778,58.97214,1.89669,3.358016,4.32619,5.513378,6.352078,6.284184,6.955814,7.779392,7.684104,7.443347,7.531038,8.76364,7.091434,6.978137,7.044346,6.523706,6.655322,6.53518,80
80b_20p_c2_b5_b,8.049443,8.990999,9.99189,11.31573,13.55771,14.08282,18.96055,21.90845,26.06656,27.788,28.73324,41.14911,62.41224,63.36896,64.1646,62.09239,61.66113,58.26868,1.691921,3.146151,4.087327,5.256634,6.384105,6.421243,7.550446,8.589481,8.618641,8.411264,8.527693,10.30583,8.161138,7.81813,7.595629,6.712121,6.786702,6.386246,80
80b_20p_c2_b5_c,9.533582,12.12614,14.33745,17.13102,19.86847,20.07894,24.66277,28.2631,32.16623,33.50844,34.48363,48.47821,66.63413,67.09629,67.39663,64.22567,63.65321,59.39385,1.815062,3.323401,4.378898,5.64339,6.149279,5.91786,5.954918,6.549739,6.261818,6.028726,6.090684,6.998564,6.399423,6.390765,6.511135,5.9953,6.097043,5.894586,80
80b_20p_c2_b5_d,10.14681,13.45207,16.11011,19.39562,22.19109,22.26615,26.59781,30.34259,34.11702,35.29344,36.24901,50.49754,67.63782,67.97255,68.13953,64.71085,64.10822,59.66337,1.949471,3.381862,4.347267,5.455678,5.845228,5.620131,5.647861,6.271532,6.197634,6.155077,6.273841,7.132157,6.981654,6.999209,7.142936,6.546719,6.649953,6.342052,80
90b_10p_c2_b5_a,9.246558,11.44526,13.24429,15.53905,17.53412,17.61397,21.15348,23.8476,26.84865,27.71093,28.36458,42.34773,61.34185,61.7865,61.89248,59.49287,59.10859,55.7008,1.735872,2.727272,3.392056,4.223861,4.793812,4.719547,4.981164,5.56546,5.46705,5.365621,5.447002,6.358822,6.329287,6.32444,6.37732,5.76222,5.821227,5.559094,90
90b_10p_c2_b5_b,9.476928,11.65042,13.50525,15.93708,18.57925,18.78913,22.7076,25.60825,28.77649,29.85816,30.56902,43.47123,63.32564,64.02297,64.36951,61.78236,61.41404,57.75159,2.031408,3.536234,4.50655,5.74354,6.771864,6.720251,7.352746,8.190344,7.957549,7.624182,7.664666,8.982985,7.105716,6.900418,6.813921,6.057745,6.13795,5.750442,90
90b_10p_c2_b5_c,9.285365,11.57882,13.49431,15.97332,18.47114,18.62877,22.43801,25.37224,28.48266,29.52964,30.26155,43.22383,62.48195,63.0496,63.28095,60.79824,60.40204,56.8181,1.886865,3.379708,4.352984,5.565566,6.479583,6.414508,7.00601,7.840484,7.679813,7.442972,7.502929,8.941376,8.206509,8.054076,7.940826,6.974395,7.004055,6.391338,90
90b_10p_c2_b5_d,10.05629,12.90763,15.09941,17.83955,20.38549,20.53205,24.61201,27.70701,30.87068,31.93706,32.76051,46.50671,64.61301,65.01865,65.09905,62.24651,61.83637,58.01517,2.292403,3.884702,4.858112,6.025687,6.775753,6.680959,7.074053,7.717308,7.47867,7.265778,7.327567,7.970397,6.882527,6.846823,6.920253,6.318057,6.413573,6.125031,90
